chapter_file,chapter_number,chapter_id,global_sentence_id,cross_chapter,source_file_path,sentence_id,sentence_id_numeric,sentence_id_prefixed,sentence_num,first_words,pronoun_text,pronoun_token_idx,pronoun_grammatical_role,pronoun_thematic_role,pronoun_givenness,pronoun_coref_ids,pronoun_coref_base_num,pronoun_coref_occurrence_num,pronoun_coreference_link,pronoun_coref_link_base_num,pronoun_coref_link_occurrence_num,pronoun_coreference_type,pronoun_inanimate_coreference_link,pronoun_inanimate_coref_link_base_num,pronoun_inanimate_coref_link_occurrence_num,pronoun_inanimate_coreference_type,pronoun_most_recent_antecedent_text,pronoun_most_recent_antecedent_distance,pronoun_first_antecedent_text,pronoun_first_antecedent_distance,pronoun_antecedent_choice,num_clause_mates,clause_mate_text,clause_mate_coref_id,clause_mate_coref_base_num,clause_mate_coref_occurrence_num,clause_mate_start_idx,clause_mate_end_idx,clause_mate_grammatical_role,clause_mate_thematic_role,clause_mate_coreference_type,clause_mate_animacy,clause_mate_givenness,clause_mate_grammatical_role_clean,clause_mate_thematic_role_clean,clause_mate_coreference_type_clean,pronoun_coreference_type_clean,pronoun_grammatical_role_clean,pronoun_thematic_role_clean
1.tsv,1,Chapter_1,global_36,False,data\input\gotofiles\later\1.tsv,36,36,sent_36,36,Jetzt_hat_er,er,3,Subj,Proto-Ag,bekannt,['21-17'],21.0,,*->21-17,21.0,17.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,246,16,3,seinem,21-18,21,18,7,7,Oblique[36],*[36],PossPron[21]|PossPron[76],anim,bekannt,Oblique,*,PossPron|PossPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_36,False,data\input\gotofiles\later\1.tsv,36,36,sent_36,36,Jetzt_hat_er,er,3,Subj,Proto-Ag,bekannt,['21-17'],21.0,,*->21-17,21.0,17.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,246,16,3,seinem Thermoskaffee,127-1,127,1,7,8,Oblique[36],*[36],PossPron[21]|PossPron[76],anim,neu,Oblique,*,PossPron|PossPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_36,False,data\input\gotofiles\later\1.tsv,36,36,sent_36,36,Jetzt_hat_er,er,3,Subj,Proto-Ag,bekannt,['21-17'],21.0,,*->21-17,21.0,17.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,246,16,3,diese alten Geschichten,130-1,130,1,9,11,dirObj[37],Proto-Pat[37],demNP[130],inanim,neu,dirObj,Proto-Pat,demNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_38,False,data\input\gotofiles\later\1.tsv,38,38,sent_38,38,Immer_wieder_haben,sie,4,Subj,Proto-Ag,neu,['84-1'],84.0,,*->84-1,84.0,1.0,PersPron[84],,,,,_,_,_,_,0,1,die Geschichte,159-1,159,1,5,6,dirObj[38],Proto-Pat[38],defNP[159],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_42,False,data\input\gotofiles\later\1.tsv,42,42,sent_42,42,Oder_sie_rutschen,sie,2,Subj,Proto-Ag,bekannt,['57-5'],57.0,,*->57-5,57.0,5.0,PersPron[57],,,,,ihrem,4,die Schitouristen,19,4,5,die nur angezuckerten Felder,187-1,187,1,5,8,dirObj[42],Proto-Pat[42],defNP[187],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_42,False,data\input\gotofiles\later\1.tsv,42,42,sent_42,42,Oder_sie_rutschen,sie,2,Subj,Proto-Ag,bekannt,['57-5'],57.0,,*->57-5,57.0,5.0,PersPron[57],,,,,ihrem,4,die Schitouristen,19,4,5,ruinieren,57-6,57,6,10,10,Subj,Proto-Ag,zero[57],anim,bekannt,Subj,Proto-Ag,zero,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_42,False,data\input\gotofiles\later\1.tsv,42,42,sent_42,42,Oder_sie_rutschen,sie,2,Subj,Proto-Ag,bekannt,['57-5'],57.0,,*->57-5,57.0,5.0,PersPron[57],,,,,ihrem,4,die Schitouristen,19,4,5,sich,63-1,63,1,11,11,indirObj,Recipient,Reflx[63],anim,neu,indirObj,Recipient,Reflx,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_42,False,data\input\gotofiles\later\1.tsv,42,42,sent_42,42,Oder_sie_rutschen,sie,2,Subj,Proto-Ag,bekannt,['57-5'],57.0,,*->57-5,57.0,5.0,PersPron[57],,,,,ihrem,4,die Schitouristen,19,4,5,die neue Schiausrüstung,184-1,184,1,12,14,dirObj[43],Proto-Pat[43],defNP[184],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_42,False,data\input\gotofiles\later\1.tsv,42,42,sent_42,42,Oder_sie_rutschen,sie,2,Subj,Proto-Ag,bekannt,['57-5'],57.0,,*->57-5,57.0,5.0,PersPron[57],,,,,ihrem,4,die Schitouristen,19,4,5,am ersten Tag,181-1,181,1,16,18,Oblique[44],*[44],defNP[181],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_43,False,data\input\gotofiles\later\1.tsv,43,43,sent_43,43,Da_haben_ihnen,ihnen,3,indirObj,Recipient,bekannt,['57-7'],57.0,,*->57-7,57.0,7.0,PersPron[57],,,,,ruinieren,12,die Schitouristen,39,6,2,die Gastronomen,46-1,46,1,4,5,Subj[45],Proto-Ag[45],defNP[46],anim,neu,Subj,Proto-Ag,defNP,PersPron,indirObj,Recipient
1.tsv,1,Chapter_1,global_43,False,data\input\gotofiles\later\1.tsv,43,43,sent_43,43,Da_haben_ihnen,ihnen,3,indirObj,Recipient,bekannt,['57-7'],57.0,,*->57-7,57.0,7.0,PersPron[57],,,,,ruinieren,12,die Schitouristen,39,6,2,die Geschichte von der Klimaverschiebung,135-1,135,1,7,11,dirObj[46],Proto-Pat[46],defNP[135],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,indirObj,Recipient
1.tsv,1,Chapter_1,global_44,False,data\input\gotofiles\later\1.tsv,44,44,sent_44,44,Weil_so_ist,er,16,Subj,Proto-Ag,bekannt,['16-2'],16.0,,*->16-2,16.0,2.0,PersPron[16],,,,,der Mensch,12,der Mensch,12,1,5,der Mensch,16-1,16,1,4,5,Subj[47],Proto-Ag[47],defNP[16],anim,neu,Subj,Proto-Ag,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_44,False,data\input\gotofiles\later\1.tsv,44,44,sent_44,44,Weil_so_ist,er,16,Subj,Proto-Ag,bekannt,['16-2'],16.0,,*->16-2,16.0,2.0,PersPron[16],,,,,der Mensch,12,der Mensch,12,1,5,ein großes Unglück,137-1,137,1,7,9,dirObj[48],Proto-Pat[48],indefNP[137],inanim,neu,dirObj,Proto-Pat,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_44,False,data\input\gotofiles\later\1.tsv,44,44,sent_44,44,Weil_so_ist,er,16,Subj,Proto-Ag,bekannt,['16-2'],16.0,,*->16-2,16.0,2.0,PersPron[16],,,,,der Mensch,12,der Mensch,12,1,5,die Zerstörung der Erde,141-1,141,1,11,14,dirObj[49]|Subj[50],Proto-Pat[49]|Proto-Ag[50],defNP[141]|defNP[119],inanim,neu,dirObj|Subj,Proto-Pat|Proto-Ag,defNP|defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_44,False,data\input\gotofiles\later\1.tsv,44,44,sent_44,44,Weil_so_ist,er,16,Subj,Proto-Ag,bekannt,['16-2'],16.0,,*->16-2,16.0,2.0,PersPron[16],,,,,der Mensch,12,der Mensch,12,1,5,ein kleines Unglück,121-1,121,1,20,22,dirObj[52],Proto-Pat[52],indefNP[121],inanim,neu,dirObj,Proto-Pat,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_44,False,data\input\gotofiles\later\1.tsv,44,44,sent_44,44,Weil_so_ist,er,16,Subj,Proto-Ag,bekannt,['16-2'],16.0,,*->16-2,16.0,2.0,PersPron[16],,,,,der Mensch,12,der Mensch,12,1,5,die Zerstörung der neuen Schi,146-1,146,1,24,28,dirObj[53]|Subj[54],Proto-Pat[53]|Proto-Ag[54],defNP[146]|defNP[176],inanim,neu,dirObj|Subj,Proto-Pat|Proto-Ag,defNP|defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_47,False,data\input\gotofiles\later\1.tsv,47,47,sent_47,47,Und_sie_haben,sie,2,Subj,Proto-Ag,bekannt,['57-9'],57.0,,*->57-9,57.0,9.0,PersPron[57],,,,,die deutschen und holländischen Touristen,34,die Schitouristen,135,8,2,den Jänner,177-1,177,1,6,7,dirObj[60],Proto-Pat[60],defNP[177],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_47,False,data\input\gotofiles\later\1.tsv,47,47,sent_47,47,Und_sie_haben,sie,2,Subj,Proto-Ag,bekannt,['57-9'],57.0,,*->57-9,57.0,9.0,PersPron[57],,,,,die deutschen und holländischen Touristen,34,die Schitouristen,135,8,2,man,38-1,38,1,22,22,Subj,Proto-Ag,IndefPron[38],anim,neu,Subj,Proto-Ag,IndefPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,der,20,Oblique,*,bekannt,['158-2'],,,,,,,*->158-2,158.0,2.0,D-Pron[158],der Lifthütte,6,der Lifthütte,6,1,4,der Lift Lois,21-20,21,20,8,10,Subj[61],Proto-Ag[61],EN[21],anim,bekannt,Subj,Proto-Ag,EN,,Oblique,*
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,der,20,Oblique,*,bekannt,['158-2'],,,,,,,*->158-2,158.0,2.0,D-Pron[158],der Lifthütte,6,der Lifthütte,6,1,4,der Lifthütte,158-1,158,1,14,15,indirObj[62],Proto-Pat[62],defNP[158],inanim,neu,indirObj,Proto-Pat,defNP,,Oblique,*
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,der,20,Oblique,*,bekannt,['158-2'],,,,,,,*->158-2,158.0,2.0,D-Pron[158],der Lifthütte,6,der Lifthütte,6,1,4,er,21-21,21,21,21,21,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,,Oblique,*
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,der,20,Oblique,*,bekannt,['158-2'],,,,,,,*->158-2,158.0,2.0,D-Pron[158],der Lifthütte,6,der Lifthütte,6,1,4,einen Schluck Thermoskaffee,166-1,166,1,23,25,dirObj[63],Proto-Pat[63],indefNP[166],inanim,neu,dirObj,Proto-Pat,indefNP,,Oblique,*
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,er,21,Subj,Proto-Ag,bekannt,['21-21'],21.0,,*->21-21,21.0,21.0,PersPron[21],,,,,der Lift Lois,13,Der Lift Lois,532,20,4,der Lift Lois,21-20,21,20,8,10,Subj[61],Proto-Ag[61],EN[21],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,er,21,Subj,Proto-Ag,bekannt,['21-21'],21.0,,*->21-21,21.0,21.0,PersPron[21],,,,,der Lift Lois,13,Der Lift Lois,532,20,4,der Lifthütte,158-1,158,1,14,15,indirObj[62],Proto-Pat[62],defNP[158],inanim,neu,indirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,er,21,Subj,Proto-Ag,bekannt,['21-21'],21.0,,*->21-21,21.0,21.0,PersPron[21],,,,,der Lift Lois,13,Der Lift Lois,532,20,4,der,158-2,158,2,20,20,Oblique,*,D-Pron[158],inanim,bekannt,Oblique,*,D-Pron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_49,False,data\input\gotofiles\later\1.tsv,49,49,sent_49,49,Es_war_so,er,21,Subj,Proto-Ag,bekannt,['21-21'],21.0,,*->21-21,21.0,21.0,PersPron[21],,,,,der Lift Lois,13,Der Lift Lois,532,20,4,einen Schluck Thermoskaffee,166-1,166,1,23,25,dirObj[63],Proto-Pat[63],indefNP[166],inanim,neu,dirObj,Proto-Pat,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,der Lift Lois,21-22,21,22,2,4,Subj[64],Proto-Ag[64],EN[21],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,der Hütte,101-1,101,1,6,7,Oblique[65],*[65],defNP[101],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,den Sessellift,155-1,155,1,12,13,dirObj[66],Proto-Pat[66],defNP[155],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,den vorgeschriebenen Probelauf,188-1,188,1,15,17,Oblique[67],*[67],defNP[188],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,er,21-24,21,24,24,24,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,die Pistenraupe,186-1,186,1,28,29,Subj[68],Proto-Ag[68],*[186],inanim,neu,Subj,Proto-Ag,*,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,des Wörgötter,66-3,66,3,30,31,Oblique[69],*[69],EN[66],anim,bekannt,Oblique,*,EN,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,11,Subj,Proto-Ag,bekannt,['21-23'],21.0,,*->21-23,21.0,23.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,575,22,8,den Schnee,172-1,172,1,34,35,Oblique[70],*[70],defNP[172],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,der Lift Lois,21-22,21,22,2,4,Subj[64],Proto-Ag[64],EN[21],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,der Hütte,101-1,101,1,6,7,Oblique[65],*[65],defNP[101],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,er,21-23,21,23,11,11,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,den Sessellift,155-1,155,1,12,13,dirObj[66],Proto-Pat[66],defNP[155],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,den vorgeschriebenen Probelauf,188-1,188,1,15,17,Oblique[67],*[67],defNP[188],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,die Pistenraupe,186-1,186,1,28,29,Subj[68],Proto-Ag[68],*[186],inanim,neu,Subj,Proto-Ag,*,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,des Wörgötter,66-3,66,3,30,31,Oblique[69],*[69],EN[66],anim,bekannt,Oblique,*,EN,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_52,False,data\input\gotofiles\later\1.tsv,52,52,sent_52,52,Wie_der_Lift,er,24,Subj,Proto-Ag,bekannt,['21-24'],21.0,,*->21-24,21.0,24.0,PersPron[21],,,,,er,13,Der Lift Lois,588,23,8,den Schnee,172-1,172,1,34,35,Oblique[70],*[70],defNP[172],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_53,False,data\input\gotofiles\later\1.tsv,53,53,sent_53,53,«Weißes_Gold»_haben,sie,7,Subj,Proto-Ag,neu,['39-1'],39.0,,*->39-1,39.0,1.0,PersPron[39],,,,,_,_,_,_,0,1,in Zell,132-1,132,1,8,9,Oblique[71],*[71],defNP[132],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,zwei Lifte,139-1,139,1,4,5,Oblique[73],*[73],indefNP[139],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,vom Dorfentfernt,99-1,99,1,6,7,Oblique[74],*[74],defNP[99],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,er,21-27,21,27,10,10,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,das Dorf,99-2,99,2,12,13,dirObj[75],Proto-Pat[75],defNP[99],inanim,bekannt,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,er,21-28,21,28,20,20,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,20 Meter,147-1,147,1,23,24,Oblique[76],*[76],indefNP[147],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,Er,1,Subj,Proto-Ag,bekannt,['21-26'],21.0,,*->21-26,21.0,26.0,PersPron[21],,,,,der Lift Lois,9,Der Lift Lois,633,25,7,den dichten Schneefall,156-1,156,1,26,28,Oblique[77],*[77],defNP[156],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,Er,21-26,21,26,1,1,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,zwei Lifte,139-1,139,1,4,5,Oblique[73],*[73],indefNP[139],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,vom Dorfentfernt,99-1,99,1,6,7,Oblique[74],*[74],defNP[99],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,das Dorf,99-2,99,2,12,13,dirObj[75],Proto-Pat[75],defNP[99],inanim,bekannt,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,er,21-28,21,28,20,20,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,20 Meter,147-1,147,1,23,24,Oblique[76],*[76],indefNP[147],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,10,Subj,Proto-Ag,bekannt,['21-27'],21.0,,*->21-27,21.0,27.0,PersPron[21],,,,,Er,9,Der Lift Lois,642,26,7,den dichten Schneefall,156-1,156,1,26,28,Oblique[77],*[77],defNP[156],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,20,Subj,Proto-Ag,bekannt,['21-28'],21.0,,*->21-28,21.0,28.0,PersPron[21],,,,,er,10,Der Lift Lois,652,27,7,Er,21-26,21,26,1,1,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,20,Subj,Proto-Ag,bekannt,['21-28'],21.0,,*->21-28,21.0,28.0,PersPron[21],,,,,er,10,Der Lift Lois,652,27,7,zwei Lifte,139-1,139,1,4,5,Oblique[73],*[73],indefNP[139],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,20,Subj,Proto-Ag,bekannt,['21-28'],21.0,,*->21-28,21.0,28.0,PersPron[21],,,,,er,10,Der Lift Lois,652,27,7,vom Dorfentfernt,99-1,99,1,6,7,Oblique[74],*[74],defNP[99],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
1.tsv,1,Chapter_1,global_55,False,data\input\gotofiles\later\1.tsv,55,55,sent_55,55,Er_ist_ja,er,20,Subj,Proto-Ag,bekannt,['21-28'],21.0,,*->21-28,21.0,28.0,PersPron[21],,,,,er,10,Der Lift Lois,652,27,7,er,21-27,21,27,10,10,Subj,Proto-Ag,PersPron[21],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
